"col0","col1","col2","col3","col4"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/torch_utils/custom_ops.py","call function: 103:22-103:36","call in function: get_plugin@61-139","callee=open","basic block: 102:17-103:36"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/torch_utils/custom_ops.py","call function: 197:22-197:36","call in function: get_plugin_v3@142-238","callee=open","basic block: 196:17-197:36"
"path: /home/sixsquare/codeQL/projects/DragGAN/scripts/download_model.py","call function: 40:14-40:33","call in function: download_file@7-55","callee=open","basic block: 31:9-40:33"
"path: /home/sixsquare/codeQL/projects/DragGAN/scripts/download_model.py","call function: 69:10-69:36","call in function: main@57-74","callee=open","basic block: 58:5-73:39"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/training_scripts/sg3/training/dataset.py","call function: 219:20-219:62","call in function: _open_file@217-222","callee=open","basic block: 219:20-219:62"
"path: /home/sixsquare/codeQL/projects/DragGAN/viz/drag_widget.py","call function: 82:18-82:38","call in function: load_points@78-88","callee=open","basic block: 78:21-82:38"
"path: /home/sixsquare/codeQL/projects/DragGAN/torch_utils/custom_ops.py","call function: 114:22-114:36","call in function: get_plugin@59-155","callee=open","basic block: 113:17-114:36"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/dnnlib/tflib/custom_ops.py","call function: 103:14-103:34","call in function: get_plugin@89-169","callee=open","basic block: 102:9-103:34"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/dnnlib/tflib/custom_ops.py","call function: 111:18-111:46","call in function: get_plugin@89-169","callee=tempfile.TemporaryDirectory","basic block: 111:18-111:46"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/dnnlib/tflib/custom_ops.py","call function: 114:22-114:41","call in function: get_plugin@89-169","callee=open","basic block: 114:22-114:41"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/dnnlib/tflib/custom_ops.py","call function: 147:18-147:46","call in function: get_plugin@89-169","callee=tempfile.TemporaryDirectory","basic block: 147:18-147:46"
"path: /home/sixsquare/codeQL/projects/DragGAN/stylegan_human/training_scripts/sg2/training/dataset.py","call function: 215:20-215:62","call in function: _open_file@213-218","callee=open","basic block: 215:20-215:62"
