"col0","col1","col2","col3","col4"
"path: /home/sixsquare/codeQL/projects/ColossalAI/applications/ColossalQA/examples/webui_demo/RAG_ChatBot.py","call function: 85:9-85:60","call in function: load_doc_from_console@84-94","callee=print","basic block: 84:31-85:60"
"path: /home/sixsquare/codeQL/projects/ColossalAI/applications/ColossalQA/examples/webui_demo/RAG_ChatBot.py","call function: 149:17-149:57","call in function: start_test_session@142-152","callee=print","basic block: 149:17-150:21"
"path: /home/sixsquare/codeQL/projects/ColossalAI/applications/ColossalQA/examples/webui_demo/RAG_ChatBot.py","call function: 152:13-152:45","call in function: start_test_session@142-152","callee=print","basic block: 151:43-152:45"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/logging/__init__.py","call function: 38:13-38:39","call in function: disable_existing_loggers@22-38","callee=logging.getLogger","basic block: 38:13-38:65"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/inference/serving/ray_serve/Colossal_Inference_rayserve.py","call function: 149:5-149:15","call in function: app@148-153","callee=print","basic block: 148:9-150:24"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/context/random/_helper.py","call function: 169:9-169:92","call in function: moe_set_seed@162-169","callee=print","basic block: 164:14-169:92"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/fx/_meta_regist_12.py","call function: 274:5-274:32","call in function: meta_cudnn_rnn_backward@265-279","callee=print","basic block: 266:5-278:52"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/amp/torch_amp/_grad_scaler.py","call function: 123:13-123:105","call in function: __init__@121-149","callee=warnings.warn","basic block: 123:13-124:25"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/inference/hybridengine/modeling/_utils.py","call function: 55:13-55:65","call in function: init_to_get_rotary@26-68","callee=print","basic block: 55:13-55:65"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/inference/tensor_parallel/modeling/_utils.py","call function: 55:13-55:65","call in function: init_to_get_rotary@26-68","callee=print","basic block: 55:13-55:65"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/shardformer/_utils.py","call function: 23:17-23:50","call in function: get_obj_list_element@4-28","callee=str.replace","basic block: 20:28-25:11"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/shardformer/_utils.py","call function: 48:17-48:50","call in function: set_obj_list_element@31-52","callee=str.replace","basic block: 45:28-50:41"
"path: /home/sixsquare/codeQL/projects/ColossalAI/colossalai/legacy/nn/layer/parallel_3d/_utils.py","call function: 53:9-53:27","call in function: dbg_check_shape@50-54","callee=print","basic block: 53:9-53:27"
"path: /home/sixsquare/codeQL/projects/ColossalAI/tests/test_shardformer/test_model/_utils.py","call function: 363:13-363:71","call in function: check_weight@338-365","callee=print","basic block: 363:13-363:71"
"path: /home/sixsquare/codeQL/projects/ColossalAI/tests/test_shardformer/test_model/_utils.py","call function: 396:13-396:63","call in function: get_grad_tensors_for_check@368-404","callee=print","basic block: 396:13-396:63"
