"col0","col1","col2","col3","col4"
"path: /home/sixsquare/codeQL/projects/gradio/js/_website/generate_jsons/src/changelog/__init__.py","call function: 14:15-14:75","call in function: clean@9-17","callee=re.sub","basic block: 10:10-17:18"
"path: /home/sixsquare/codeQL/projects/gradio/js/_website/generate_jsons/src/docs/__init__.py","call function: 126:28-130:17","call in function: escape_parameters@120-133","callee=re.sub","basic block: 126:28-126:24"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/analytics.py","call function: 93:13-97:13","call in function: version_check@88-103","callee=warnings.warn","basic block: 93:13-97:13"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/analytics.py","call function: 99:9-99:74","call in function: version_check@88-103","callee=warnings.warn","basic block: 98:5-99:74"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/analytics.py","call function: 101:9-101:67","call in function: version_check@88-103","callee=warnings.warn","basic block: 100:5-101:67"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_create_utils.py","call function: 323:44-323:84","call in function: _create_frontend@289-331","callee=json.dumps","basic block: 290:5-331:5"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_create_utils.py","call function: 336:12-336:51","call in function: _replace_old_class_name@334-336","callee=re.sub","basic block: 334:29-336:51"
"path: /home/sixsquare/codeQL/projects/gradio/scripts/benchmark_queue.py","call function: 80:31-80:81","call in function: get_prediction@70-86","callee=json.dumps","basic block: 80:23-80:82"
"path: /home/sixsquare/codeQL/projects/gradio/scripts/benchmark_queue.py","call function: 82:31-82:90","call in function: get_prediction@70-86","callee=json.dumps","basic block: 82:23-82:91"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_docs_utils.py","call function: 36:26-38:9","call in function: format@18-47","callee=re.sub","basic block: 36:26-36:22"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_docs_utils.py","call function: 205:17-205:78","call in function: get_type_hints@184-273","callee=re.sub","basic block: 203:27-208:33"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_docs_utils.py","call function: 205:17-205:78","call in function: extract_args@187-257","callee=re.sub","basic block: 203:27-208:33"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/cli/commands/components/_docs_utils.py","call function: 829:12-829:43","call in function: make_space@802-888","callee=str.replace","basic block: 829:12-888:17"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/components/audio.py","call function: 200:13-202:13","call in function: __init__@84-233","callee=warnings.warn","basic block: 200:13-202:13"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/components/base.py","call function: 199:17-199:82","call in function: __init__@144-242","callee=warnings.warn","basic block: 199:17-199:82"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/components/base.py","call function: 206:13-208:13","call in function: __init__@144-242","callee=warnings.warn","basic block: 206:13-208:13"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/components/base.py","call function: 363:23-363:41","call in function: flag@352-364","callee=json.dumps","basic block: 363:23-363:19"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 69:19-69:49","call in function: _get_theme_css@32-96","callee=re.sub","basic block: 47:19-73:37"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 101:13-101:88","call in function: _get_computed_value@98-120","callee=warnings.warn","basic block: 101:13-102:21"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 117:26-119:9","call in function: _get_computed_value@98-120","callee=re.sub","basic block: 110:19-120:29"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 169:35-169:83","call in function: dump@163-169","callee=json.dumps","basic block: 163:14-169:84"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 303:24-307:13","call in function: push_to_hub@224-342","callee=re.sub","basic block: 296:17-308:52"
"path: /home/sixsquare/codeQL/projects/gradio/gradio/themes/base.py","call function: 308:24-308:76","call in function: push_to_hub@224-342","callee=re.sub","basic block: 308:68-309:51"
